2788,206,0,2,16,2,0,0,0,4,2,64,16,4,0,8,4,16
1256,67,0,0,0,0,2,8,2,0,4,64,32,8,16,16,4,2
680,29,2,0,8,2,8,0,32,8,4,8,64,4,2,16,4,2
604,30,8,32,4,2,32,16,8,16,4,8,2,8,0,0,2,2
892,57,2,8,4,2,8,16,32,8,2,8,16,2,4,32,2,0
616,28,4,4,16,4,2,16,8,2,4,4,64,8,8,2,2,2
720,39,0,0,0,0,8,32,2,0,16,64,4,2,2,2,16,2
1100,84,16,2,0,0,4,64,0,0,2,4,32,2,8,2,2,4
1176,67,4,0,0,0,32,2,2,0,2,8,64,8,4,2,4,2
644,40,0,4,16,2,0,8,2,32,0,4,4,4,4,0,64,0
1228,84,4,8,4,0,16,32,2,0,2,16,4,16,32,4,2,2
660,45,2,8,16,2,0,8,64,2,0,0,32,2,0,2,0,2
1432,113,2,8,2,2,8,64,4,8,4,8,16,4,2,2,4,2
876,60,2,2,64,4,4,4,16,8,2,2,8,32,0,0,2,4
2336,178,32,2,8,0,16,32,2,0,16,8,0,0,4,0,0,0
720,46,4,8,4,2,0,4,32,16,2,32,4,8,0,0,16,4
1080,67,4,32,2,2,32,16,8,32,8,4,4,0,0,2,2,0
748,59,0,0,8,2,0,2,16,32,16,2,4,16,2,32,2,2
1244,74,0,0,2,0,0,8,4,2,4,32,64,8,4,2,16,4
1356,107,4,2,2,0,16,64,8,2,8,4,16,4,16,2,2,8
2040,127,4,2,0,0,2,2,2,2,8,32,4,16,2,8,2,64
560,14,2,4,32,8,64,4,2,0,4,16,2,2,2,0,0,0
2028,140,4,16,2,2,32,8,4,4,4,16,8,0,2,32,4,2
672,38,4,16,4,2,16,64,2,0,8,2,4,0,2,8,2,0
1536,148,0,0,0,64,2,0,0,8,0,8,32,4,2,2,8,2
576,12,2,2,4,8,2,32,2,8,64,2,8,4,8,4,8,2
760,51,0,0,4,4,0,8,64,8,0,4,32,2,2,8,2,4
1292,86,0,0,0,2,0,0,64,2,4,8,32,16,8,4,16,2
1320,91,0,0,0,2,4,0,2,0,64,16,32,0,4,16,2,4
1268,93,8,2,0,0,64,0,0,0,8,4,4,0,32,2,8,4
492,4,2,4,32,0,0,8,64,4,2,4,2,8,4,2,8,2
1284,81,2,4,4,2,0,8,16,4,0,16,64,16,0,2,8,2
1320,102,2,8,2,8,4,32,16,8,16,4,2,2,4,16,4,4
1456,102,2,8,2,4,2,16,2,32,0,2,64,4,0,0,8,4
880,66,0,0,0,0,4,4,2,0,16,64,32,4,4,2,8,2
1100,64,0,2,0,0,0,8,4,8,4,32,16,2,8,2,64,4
592,31,2,16,4,2,4,64,16,0,16,2,0,0,2,4,2,0
1352,96,0,0,0,0,0,0,2,8,2,2,32,64,4,8,2,8
1224,81,2,8,2,0,4,32,8,16,8,4,32,4,2,8,4,2
952,50,0,0,4,8,0,0,2,2,4,4,64,8,8,8,16,4
600,24,2,4,0,0,4,2,32,0,8,64,4,2,4,8,2,4
392,8,4,32,2,4,8,16,4,16,2,8,32,8,4,2,8,4
624,21,2,4,4,8,4,8,64,2,32,4,8,4,4,2,4,2
888,43,0,0,2,4,0,0,8,64,8,32,4,2,2,8,2,4
296,5,2,2,4,4,4,16,32,8,8,2,8,4,4,16,4,2
336,11,2,4,16,2,16,2,8,4,4,4,16,32,2,2,8,4
1188,71,0,0,2,4,0,4,8,8,2,8,64,16,4,4,16,8
1288,82,4,0,2,0,8,4,4,0,16,64,2,4,8,8,16,2
984,48,0,2,0,0,0,2,2,4,0,4,64,4,16,8,16,16
972,59,8,32,2,4,16,2,64,2,2,0,8,0,4,0,0,0
972,52,2,4,2,4,16,64,16,32,4,4,2,2,2,0,0,0
1508,113,4,2,32,4,16,4,4,0,8,64,2,0,4,8,0,0
556,24,2,0,0,0,2,8,0,0,4,64,8,2,8,2,4,32
1344,82,2,4,32,2,64,8,8,4,4,16,0,2,2,4,0,0
644,27,0,2,4,8,0,32,64,2,0,2,8,16,0,0,4,8
912,64,4,32,2,2,2,16,4,0,64,4,0,0,2,0,0,0
2436,170,4,2,8,8,4,4,64,2,8,32,4,0,0,0,0,2
1808,139,4,8,32,8,0,64,16,8,0,4,2,0,2,0,0,0
496,24,4,32,2,8,16,16,8,4,2,0,16,8,0,2,4,2
652,31,0,8,64,4,0,2,32,16,0,4,4,8,0,0,2,0
736,43,0,0,2,2,2,8,32,8,16,32,16,16,4,4,4,2
1068,56,2,4,2,8,64,16,4,4,2,2,8,32,0,4,2,4
1300,104,8,2,2,2,32,4,32,8,8,16,0,2,4,8,0,0
448,2,4,16,2,2,16,8,64,4,2,4,8,2,4,2,4,8
1588,132,0,2,4,2,0,4,64,4,2,2,8,32,4,2,16,4
516,13,2,8,16,4,4,64,2,16,8,16,4,0,2,2,2,0
1076,60,0,8,8,2,0,0,16,32,2,0,0,16,0,2,64,2
2392,177,16,2,0,0,4,8,0,0,2,64,16,2,16,8,2,0
584,27,16,4,2,0,2,64,32,16,4,0,0,0,0,2,0,0
1112,75,2,0,2,4,0,2,8,2,4,16,64,8,2,4,16,2
948,75,0,0,2,4,0,64,4,8,16,2,8,4,0,2,8,8
1260,98,0,0,8,2,4,8,32,8,4,4,16,4,4,2,32,8
2388,181,4,8,0,0,4,64,8,0,32,0,0,0,2,4,2,0
648,40,0,4,16,2,0,16,32,8,0,2,16,4,0,4,2,32
1392,105,16,8,16,4,4,0,4,2,2,0,32,64,0,0,2,4
808,43,4,2,4,2,2,8,8,4,0,2,64,8,0,0,32,4
1388,97,2,2,4,16,0,8,32,64,0,0,2,2,0,0,0,0
1400,93,2,8,16,4,4,16,16,32,2,32,0,4,4,8,2,0
592,17,0,2,2,2,0,64,32,16,2,4,16,4,8,2,4,2
1352,96,0,0,0,0,32,2,16,2,16,4,2,4,2,64,4,2
1256,71,0,0,0,2,0,16,4,2,0,4,64,8,4,8,4,32
1196,72,4,2,0,0,2,4,64,0,4,32,16,2,2,8,2,0
580,36,0,0,2,8,2,2,64,2,2,4,32,4,4,2,8,2
624,36,2,4,2,8,32,8,16,4,4,4,32,0,2,2,16,2
828,40,8,2,0,0,2,8,0,0,32,64,4,0,8,16,8,0
2048,170,4,16,0,0,2,4,2,2,4,32,32,0,2,8,4,16
1260,90,2,4,4,8,4,8,16,2,2,4,64,8,0,0,16,2
1028,48,2,2,4,4,8,64,8,32,0,16,4,4,0,4,2,8
1544,106,8,4,16,4,2,64,2,16,0,0,4,2,0,0,2,8
1336,90,8,0,0,0,32,4,2,0,8,64,4,0,2,8,8,4
2976,229,4,8,2,4,8,4,8,2,2,8,64,16,0,4,8,2
1476,125,8,16,4,2,2,32,2,0,8,64,4,0,0,0,2,0
716,44,0,0,2,0,0,0,4,4,0,2,64,16,0,8,32,4
1100,61,0,0,64,2,0,2,32,8,0,4,4,4,2,32,2,4
1384,103,8,2,8,4,4,32,4,2,2,4,2,4,64,2,0,0
940,36,2,0,2,4,0,4,64,16,0,32,16,4,2,8,4,2
1548,112,4,32,2,2,0,0,64,8,0,0,32,4,0,0,0,2
1328,93,16,0,0,0,4,2,0,0,16,16,2,0,2,64,8,2
1336,99,0,2,0,0,8,64,0,0,2,8,4,2,4,16,4,4
1216,82,64,16,4,2,2,8,4,0,8,32,0,0,2,0,0,0
828,60,0,2,0,2,8,32,8,0,8,2,16,0,2,16,32,8
620,31,4,16,2,4,16,64,8,2,2,4,2,4,0,2,8,2
1344,96,2,2,8,4,8,8,16,0,2,16,32,16,4,8,2,4
692,37,0,0,0,2,0,8,8,8,2,32,64,4,4,4,8,2
376,6,0,8,4,2,4,4,2,2,8,16,32,8,32,2,8,4
596,25,4,0,16,4,0,0,64,16,0,8,2,4,4,2,16,2
660,35,0,2,2,8,0,0,32,2,0,8,16,8,0,64,2,2
1172,79,4,2,4,2,2,16,64,16,4,8,4,2,2,0,0,2
652,34,4,2,16,2,4,4,8,4,2,32,32,16,0,2,2,0
724,37,8,2,0,0,32,16,0,4,8,64,8,2,4,4,0,0
1316,89,8,4,2,2,0,2,4,8,2,0,64,4,0,0,32,2
1000,52,0,0,4,2,2,2,2,8,8,32,64,2,2,8,2,8
600,29,0,2,16,8,0,2,32,2,0,2,64,4,0,0,8,4
1104,71,2,2,4,2,4,32,16,0,16,64,2,0,2,0,2,0
1312,86,4,32,8,2,16,64,8,0,8,4,0,0,0,0,2,0
1300,80,2,0,0,2,4,2,32,8,8,64,4,4,2,4,8,2
2304,157,2,4,8,2,32,8,2,32,4,8,16,4,0,2,8,16
356,2,8,2,0,4,4,8,16,8,2,16,2,16,16,32,4,8
832,63,2,8,0,0,4,32,64,2,2,8,4,2,4,2,2,8
792,49,8,4,0,0,8,32,8,0,8,64,2,2,16,2,0,0
636,22,2,16,2,2,4,2,8,4,8,32,4,64,2,0,0,2
1536,110,0,0,4,2,0,0,4,8,0,4,64,4,16,32,8,2
1184,75,2,2,0,0,8,0,0,0,16,32,4,0,4,8,64,4
1296,97,2,16,2,4,8,32,8,16,16,4,16,2,8,2,4,0
2424,163,8,4,8,2,4,16,16,4,2,4,32,16,0,0,16,4
1440,119,0,0,2,16,0,0,64,32,0,2,16,2,0,4,2,4
940,75,0,0,2,16,0,2,4,8,4,8,8,64,2,2,16,2
1604,122,4,8,2,0,8,64,0,0,32,8,4,0,8,2,4,2
1504,121,2,16,4,0,8,32,16,2,4,16,8,8,2,4,16,4
328,2,16,4,8,2,8,16,32,8,2,8,16,4,4,2,4,2
516,13,8,2,4,2,2,0,2,64,0,16,2,8,2,8,16,2
2584,213,0,2,16,0,0,4,8,2,2,32,2,8,8,8,32,2
544,31,0,0,4,8,2,0,8,32,4,16,32,4,2,4,2,16
656,35,8,32,8,4,32,16,4,4,2,8,8,2,0,0,4,0
676,53,2,4,32,4,8,2,8,16,2,32,8,0,2,4,8,2
712,49,4,4,16,8,8,64,8,4,16,8,4,2,2,2,2,0
948,60,0,0,2,2,0,0,2,8,0,2,8,2,8,32,64,4
1292,92,2,4,4,2,4,2,64,2,2,16,0,0,4,32,0,0
1372,94,4,2,2,2,16,64,4,0,8,32,0,0,0,0,0,0
2264,143,0,0,0,2,4,64,0,0,16,16,32,0,8,2,4,4
696,44,2,8,8,8,16,64,8,2,4,2,0,0,2,8,2,0
1312,81,2,2,16,0,0,4,64,4,0,2,32,4,2,4,8,2
632,42,0,0,0,0,0,2,8,4,0,16,64,4,2,4,2,16
604,37,2,32,4,8,0,4,8,64,0,0,2,4,0,0,2,8
1444,121,8,32,0,0,2,16,2,0,64,8,2,0,2,4,0,0
884,49,16,8,32,8,64,4,8,2,2,2,0,0,0,0,0,0
1308,83,2,8,0,4,64,16,0,0,16,4,2,2,2,8,8,8
588,18,4,2,8,4,8,64,32,2,4,8,4,2,4,0,0,0
1468,118,2,32,0,0,4,16,4,4,8,4,32,16,4,2,4,2
596,29,4,32,8,2,0,4,16,32,0,0,0,8,0,2,4,32
1632,122,16,8,2,4,0,64,16,4,2,16,4,0,0,2,2,0
2444,186,8,2,2,2,2,16,8,16,8,8,32,4,16,2,4,2
756,45,2,8,0,4,2,8,2,0,64,32,4,0,4,16,2,0
924,64,0,0,0,2,0,2,2,8,0,4,4,64,4,32,16,4
2892,234,16,2,16,4,4,4,32,16,2,16,8,4,0,8,4,2
664,36,4,2,2,2,2,4,8,4,32,64,4,2,4,8,2,0
1404,98,0,0,2,0,2,0,64,8,0,16,8,2,2,4,2,32
2284,167,0,32,2,16,0,4,8,32,0,8,16,4,0,4,8,8
2092,146,2,8,4,0,4,16,2,0,16,64,4,2,4,4,16,8
664,53,0,4,2,0,0,2,4,4,0,64,32,8,4,4,4,4
384,1,2,4,16,8,4,32,8,2,4,32,16,0,4,8,2,4
1020,60,2,2,4,2,4,32,8,0,64,16,2,0,2,0,0,0
2452,194,2,0,0,4,0,8,4,2,2,4,32,64,0,0,2,16
1520,127,4,8,4,8,2,32,8,0,4,64,0,0,2,0,2,0
1288,89,0,2,0,0,0,4,64,0,8,8,32,2,2,16,4,4
1376,95,8,16,16,8,2,8,0,2,0,64,0,4,0,0,0,0
676,42,2,8,16,4,8,16,8,2,0,4,64,4,0,2,4,2
1788,151,0,8,4,0,4,32,8,16,16,4,32,4,4,8,4,2
580,14,2,0,0,0,2,0,2,16,4,8,64,32,8,16,4,2
1024,60,0,0,2,4,2,32,16,2,2,8,32,2,2,8,2,16
1436,99,0,0,4,0,0,2,64,4,2,16,4,32,8,2,8,2
752,43,0,4,0,0,2,32,2,4,0,64,4,8,8,2,8,4
424,14,2,8,2,2,4,16,8,16,8,4,32,2,2,8,2,8
764,47,8,2,16,2,32,4,32,4,0,2,16,8,0,2,4,2
1600,117,0,0,0,0,2,16,0,0,16,32,8,4,2,2,64,2
1420,106,2,64,32,8,4,2,4,2,16,0,0,0,0,0,2,0
548,16,2,4,16,4,16,64,16,2,4,2,4,8,2,0,0,2
552,26,2,8,4,2,8,32,8,4,4,2,32,8,2,4,2,2
576,24,2,4,8,4,0,8,64,32,2,0,4,8,0,0,0,16
1152,83,4,4,8,4,2,2,64,8,8,16,2,2,16,4,2,0
1364,92,0,0,2,2,0,0,16,4,4,4,64,8,2,32,2,4
1508,113,2,2,0,0,4,0,0,0,32,8,32,0,4,2,64,4
672,42,4,16,2,16,16,8,32,2,4,2,8,0,32,0,0,2
1220,81,2,4,4,0,4,8,8,2,16,4,32,8,4,32,8,4
892,57,8,2,16,4,4,4,64,8,2,8,4,16,2,0,2,8
1332,79,2,8,4,2,0,0,2,64,0,0,64,4,2,0,0,8
1188,66,4,4,64,2,32,32,16,0,0,2,0,0,0,2,0,0
748,44,32,2,8,16,0,32,4,8,0,2,16,2,0,0,2,2
668,39,2,8,2,0,32,16,4,0,16,8,32,0,8,4,2,0
1340,96,8,2,32,2,2,16,0,0,16,64,2,0,0,0,0,0
748,44,0,2,0,2,4,4,16,4,8,64,4,8,4,4,8,2
2004,166,0,0,0,0,0,4,32,2,4,8,64,16,2,2,2,8
1524,114,4,4,32,4,64,4,2,2,16,2,0,0,4,0,0,0
1344,80,0,2,0,0,16,4,2,0,2,32,16,32,8,16,4,4
1340,92,8,8,8,16,0,2,16,64,2,0,8,8,0,0,4,2
1988,150,0,0,0,2,0,2,16,64,0,4,16,2,2,16,2,4
1084,82,2,8,8,4,64,2,32,4,0,0,16,0,0,0,2,0
620,27,2,8,0,2,16,4,4,4,8,64,2,8,4,2,8,2
496,17,2,0,4,4,0,4,8,2,16,64,8,2,2,8,2,4
692,35,16,0,0,0,2,4,0,0,64,2,0,2,32,4,8,4
2320,154,4,16,4,2,32,8,8,0,64,0,2,0,2,2,0,0
2156,154,0,0,2,2,0,0,8,32,4,16,64,2,2,4,4,4
1532,110,16,4,64,2,4,8,16,8,0,0,2,16,0,0,2,0
368,7,2,8,16,4,8,16,2,4,4,32,0,16,16,8,2,0
380,0,2,16,2,16,4,32,4,2,8,4,8,4,4,8,32,2
1300,89,2,4,16,8,0,16,64,4,0,8,16,8,2,0,2,4
920,64,4,8,2,2,16,64,32,2,4,8,0,0,2,4,0,0
792,50,2,2,32,0,4,4,16,2,2,16,32,16,8,2,8,2
852,45,4,4,0,2,8,2,16,2,2,16,8,2,4,16,32,16
1264,98,4,2,4,2,64,32,2,4,16,2,2,2,0,0,0,0
1564,135,4,2,32,2,8,8,2,0,64,4,0,0,2,0,0,0
1308,89,2,8,8,2,4,32,2,0,64,8,2,0,8,0,0,0
916,55,0,0,0,0,0,0,32,2,0,2,8,64,0,2,16,4
1272,78,16,0,0,2,64,0,0,0,4,4,0,4,16,16,4,8
1348,88,0,0,8,2,0,0,16,8,16,0,64,2,2,16,2,8
1332,102,2,4,32,4,4,4,8,8,16,16,32,2,2,0,8,4
1212,81,2,16,2,0,4,64,4,2,2,16,2,8,8,2,8,2
1044,68,0,0,0,4,2,4,2,16,64,32,2,2,4,8,8,8
656,24,0,4,0,0,0,32,2,0,4,64,8,0,16,16,8,4
1088,65,4,4,4,8,0,16,64,8,0,8,8,0,0,0,32,2
1132,82,2,64,8,2,4,0,2,8,0,0,0,32,0,0,0,2
1120,72,2,2,8,4,64,8,32,8,0,4,2,4,2,0,0,2
616,30,2,4,2,2,4,32,32,4,8,4,16,8,4,2,32,2
624,30,4,8,16,4,2,4,64,2,8,2,8,4,0,0,2,2
704,40,8,16,4,2,16,32,16,8,4,16,4,2,0,2,8,4
992,53,2,2,8,4,4,8,16,4,0,64,4,0,0,2,32,0
2436,162,4,8,4,2,64,32,0,0,2,4,0,2,2,32,0,0
1168,72,0,2,4,2,0,4,8,4,2,64,32,2,0,0,16,8
728,45,0,2,2,0,2,16,4,0,8,64,2,0,4,4,8,32
1172,76,8,2,8,4,2,64,16,2,4,4,4,4,2,16,0,2
1168,97,0,4,4,16,0,2,32,64,0,4,2,4,0,4,0,4
640,28,2,4,2,8,8,8,4,32,4,32,32,4,2,8,2,2
724,41,2,32,16,8,8,8,64,4,0,0,4,8,0,0,2,2
484,14,2,0,2,2,4,8,8,4,8,64,4,16,2,4,8,2
756,47,2,4,4,2,32,2,8,32,0,0,32,2,4,16,2,4
1372,100,2,8,4,16,0,4,64,8,0,4,16,16,0,2,0,2
676,44,2,4,0,0,64,2,0,0,4,32,16,2,4,8,4,2
912,57,2,2,32,2,4,4,8,4,2,16,32,16,2,0,8,2
1628,148,2,8,2,8,8,16,64,0,2,4,16,4,0,0,0,2
1184,87,4,4,0,2,8,4,0,0,32,2,32,8,2,16,2,8
1520,129,2,16,4,4,4,4,32,2,32,8,16,0,4,4,0,2
632,28,0,2,8,4,4,0,64,8,8,16,16,2,4,8,4,4
648,37,4,16,8,4,2,8,32,8,0,16,4,32,0,0,8,4
1044,76,16,2,8,2,0,32,4,64,0,0,8,4,2,0,0,2
1428,110,4,8,4,2,4,2,16,8,4,0,64,4,0,0,2,32
504,11,16,2,16,2,2,16,64,8,4,2,4,0,2,0,2,0
692,44,0,0,0,0,0,0,4,2,0,64,2,4,4,8,32,8
960,65,8,8,0,0,4,16,2,0,8,32,32,8,2,4,2,2
1776,134,0,0,0,8,0,0,4,32,0,2,8,8,0,2,4,64
1364,108,2,2,16,4,4,4,16,32,2,32,2,2,0,2,0,8
580,18,0,2,4,2,0,0,64,16,0,16,2,4,0,4,32,4
1780,125,4,8,8,8,64,4,2,2,4,16,8,4,2,8,2,2
584,29,0,0,2,0,4,2,8,0,16,64,16,4,8,2,8,2
1064,80,2,0,0,0,4,0,0,0,16,64,4,4,2,4,16,2
808,50,16,32,2,2,2,64,16,4,0,2,4,8,0,0,2,2
2096,132,2,4,16,2,8,16,2,4,4,64,8,2,4,4,2,0
1396,121,4,16,16,2,2,64,0,4,8,4,0,2,2,0,0,0
1352,107,8,2,2,0,64,32,4,0,2,16,0,0,0,2,0,0
652,33,0,4,32,4,4,16,8,2,0,32,8,2,2,2,4,16
440,17,2,0,2,0,32,8,16,0,8,2,32,4,2,16,4,2
752,59,4,2,4,32,2,8,64,0,0,0,16,0,0,0,2,0
1288,81,0,0,0,8,0,0,2,16,0,16,32,64,0,2,2,4
1328,94,0,0,0,2,4,0,0,16,2,64,16,2,16,4,4,8
1320,86,0,0,0,0,0,16,64,2,0,8,8,16,4,2,16,4
1288,107,4,0,0,4,8,64,0,0,2,32,4,0,4,2,8,2
912,66,2,4,16,2,0,16,2,64,0,4,16,4,0,0,8,2
564,27,0,0,2,0,4,32,2,0,2,64,4,0,4,16,4,0
660,47,2,4,4,2,8,16,32,4,4,2,8,32,2,0,4,2
700,38,4,8,4,8,8,64,8,4,2,0,8,4,2,8,4,2
600,30,2,4,64,2,8,32,8,4,4,8,2,2,0,0,0,0
1028,51,8,4,2,0,8,32,16,0,2,64,0,0,4,2,0,2
488,16,0,0,0,4,0,2,0,32,16,4,8,4,4,32,4,32
560,11,2,4,4,16,4,2,16,4,2,4,64,4,8,16,2,0
756,36,32,2,4,4,4,32,8,0,0,64,0,4,0,16,0,0
1348,90,16,8,0,4,4,8,16,0,64,2,0,0,2,4,32,0
2592,202,8,4,4,4,0,32,8,8,0,2,4,4,0,0,64,0
1004,61,4,2,4,4,2,8,64,2,4,16,4,4,2,8,16,2
1364,95,0,0,16,2,0,4,4,16,2,16,64,2,4,2,4,4
636,43,2,0,0,0,4,2,8,0,16,64,16,4,2,16,4,2
296,3,4,32,2,0,4,2,8,2,8,4,16,4,2,16,8,4
2564,227,32,4,2,2,4,64,4,0,0,16,2,0,2,0,0,0
1336,97,0,8,4,2,2,16,32,0,4,32,16,8,4,8,4,4
564,24,2,16,2,4,8,4,32,8,4,2,64,4,0,0,0,2
1388,100,8,0,0,0,32,2,4,4,2,16,64,0,8,2,2,8
1008,52,0,0,4,8,2,4,8,4,4,16,64,16,16,4,2,4
700,36,0,2,2,4,2,4,4,8,2,2,64,16,4,16,16,4
820,61,4,8,32,2,16,4,8,4,0,64,2,0,0,2,4,0
604,31,2,4,2,2,16,16,4,4,8,64,8,2,2,4,2,0
924,56,2,0,0,0,8,0,2,0,2,32,4,0,8,64,16,0
1316,85,4,2,0,0,16,16,16,0,4,64,8,0,2,8,2,8
1412,102,0,0,2,2,0,64,8,8,8,8,16,32,2,2,2,4
944,68,32,8,4,8,64,4,2,0,8,16,2,2,2,0,0,0
924,38,4,2,8,0,2,8,64,32,4,16,8,0,4,0,0,2
1316,97,4,2,0,0,2,8,0,0,4,64,2,0,2,32,4,2
1520,119,4,2,16,8,8,64,4,8,4,0,0,0,4,2,2,0
1308,98,2,2,2,2,16,16,16,4,8,32,4,8,2,8,2,2
1136,60,32,4,2,2,4,16,4,64,0,2,16,8,0,2,2,2
708,50,0,2,8,4,0,4,64,8,0,8,16,4,0,2,8,2
1036,59,4,0,0,2,2,0,2,0,8,2,32,8,2,16,64,2
836,51,4,8,4,2,2,4,32,8,8,64,8,2,2,0,0,0
2152,154,2,0,0,0,0,0,8,0,0,32,64,8,4,2,16,8
1396,109,4,4,2,0,8,32,32,0,2,8,16,0,16,2,4,4
1388,113,0,2,32,4,0,32,32,4,0,4,8,16,0,2,2,4
1684,122,4,2,2,2,2,16,4,8,8,2,16,4,2,16,64,2
1352,98,16,8,4,2,8,32,8,4,4,4,32,2,2,8,2,8
3128,270,0,0,2,0,8,2,8,0,2,8,16,4,16,64,8,8
1136,79,0,4,8,4,0,2,16,64,0,4,16,8,2,0,8,8
1212,87,0,0,0,4,2,4,2,16,0,2,8,8,0,4,16,64
1088,55,0,8,2,0,2,16,16,0,16,4,64,2,2,2,4,16
1440,96,0,0,4,4,2,4,16,8,8,4,64,4,2,16,8,2
976,48,2,4,0,0,64,4,0,0,2,16,4,32,8,4,2,2
736,30,2,4,32,4,8,16,64,2,0,4,4,8,0,2,4,2
1040,69,0,0,2,8,0,0,2,16,2,4,16,8,4,64,8,2
2328,167,16,8,2,0,8,32,8,2,2,64,4,0,8,2,0,0
716,43,8,2,8,4,4,64,16,0,0,32,4,0,0,2,0,0
1388,115,0,4,2,2,2,8,8,8,8,16,64,4,2,4,4,2
1248,107,4,8,4,2,2,4,64,16,2,16,2,4,2,4,0,0
688,31,8,4,16,2,0,2,4,16,0,2,64,16,0,2,4,2
576,22,8,16,4,0,2,64,8,0,2,4,16,2,8,8,2,0
876,54,0,0,4,0,0,0,2,8,0,0,64,32,2,16,8,2
1640,139,4,8,2,8,2,8,16,2,2,8,64,2,0,0,4,2
1256,79,2,0,0,0,32,0,2,0,2,0,4,4,64,32,2,2
580,27,4,4,4,2,32,8,32,2,4,32,0,0,8,8,0,0
2420,185,2,2,4,4,32,32,16,4,4,2,4,0,16,32,0,2
628,24,2,4,8,4,4,32,64,8,2,4,8,4,0,0,2,0
512,24,8,2,32,8,2,8,4,2,0,0,32,4,2,0,4,32
624,37,0,0,0,4,2,0,16,64,0,8,32,4,0,2,4,4
1360,106,0,2,8,2,0,0,32,4,0,0,4,64,4,2,16,8
808,51,2,4,2,4,4,64,8,2,2,32,4,0,8,2,0,0
352,5,2,2,4,2,4,32,8,4,16,2,32,8,2,4,8,2
1404,131,0,0,2,0,0,4,64,8,0,8,2,8,16,2,8,2
1340,102,2,2,8,2,4,16,32,4,2,32,8,4,0,0,16,0
1656,132,4,8,2,2,2,4,16,0,4,64,8,4,8,16,4,2
836,68,4,0,4,0,8,32,0,0,4,64,2,2,8,4,8,4
1344,96,2,0,0,4,0,0,2,2,8,4,16,32,2,2,4,64
472,17,2,8,2,2,64,2,2,8,2,8,16,2,4,2,4,4
1228,82,0,2,0,2,32,16,8,0,16,32,4,4,4,2,8,2
1084,59,0,0,0,4,2,8,16,16,0,2,16,64,0,4,2,8
1048,58,0,2,0,0,0,32,16,2,2,8,64,0,4,2,2,16
624,29,0,0,0,4,0,0,8,8,2,16,16,64,4,4,2,4
712,30,2,0,0,4,0,0,64,2,8,16,16,8,4,4,2,2
1372,92,4,64,0,0,16,8,0,4,2,16,2,0,8,4,16,4
1012,63,2,0,0,2,2,8,32,2,8,32,16,4,2,4,8,4
468,14,0,0,0,2,8,64,8,2,2,8,2,16,4,2,8,2
632,36,16,16,8,2,2,0,64,16,2,0,0,2,0,0,0,4
1352,81,4,4,2,0,8,64,16,0,2,4,32,0,2,2,0,0
656,45,4,8,32,4,8,32,8,2,4,2,4,8,2,8,4,2
1732,130,2,8,2,16,8,16,64,4,0,2,4,16,0,2,8,2
1304,87,0,0,0,0,8,0,2,0,2,4,16,2,4,64,32,8
604,27,8,8,2,4,2,4,64,0,32,8,2,0,2,0,0,0
1924,140,0,4,0,0,2,8,32,0,4,16,8,4,16,64,2,2
616,25,4,16,16,2,0,64,4,4,0,8,2,16,0,2,0,8
1388,112,4,2,8,0,8,2,16,2,2,64,4,4,16,8,2,2
1464,120,0,0,0,4,0,32,16,4,0,4,8,4,2,2,64,4
556,18,0,16,0,2,4,2,8,4,8,32,32,16,4,2,8,4
620,33,2,0,2,4,4,16,8,16,16,32,16,8,2,8,4,4
752,42,4,4,4,0,16,64,32,2,4,16,0,0,0,0,0,0
728,53,2,2,2,2,8,16,4,8,32,64,0,0,2,0,0,4
1404,99,4,8,16,4,0,32,64,2,0,0,4,4,2,0,2,8
1540,133,8,8,32,0,2,8,4,8,16,32,2,0,2,8,0,2
2280,154,0,0,4,4,0,0,2,8,0,4,32,16,2,4,64,4
1856,153,8,0,0,0,2,8,64,0,2,32,0,0,8,2,4,2
2156,145,2,4,2,2,8,32,4,16,4,4,64,4,0,2,4,2
1584,118,0,0,2,8,4,4,64,2,2,8,16,4,4,2,4,8
1096,62,2,8,16,4,4,64,4,16,2,8,8,2,0,0,0,4
592,26,0,0,8,2,2,16,64,2,2,4,2,4,2,32,2,4
604,24,2,2,4,16,0,8,8,64,0,0,32,4,0,0,2,2
1432,112,2,16,4,2,8,16,2,0,4,64,2,16,2,16,2,2
688,39,4,16,2,8,8,64,32,0,2,4,2,0,4,2,4,0
1236,75,2,8,2,0,0,4,16,0,0,64,8,2,16,2,16,8
580,17,16,32,2,16,2,4,64,4,2,2,0,0,0,0,0,0
788,65,8,16,16,8,4,32,4,2,4,4,16,0,0,2,8,0
1276,84,2,8,2,2,16,32,32,4,8,4,16,8,2,2,4,4
2760,196,2,2,4,4,8,4,16,8,2,2,64,2,2,8,4,0
1304,85,2,0,0,0,16,8,2,0,4,32,4,0,2,8,64,2
700,37,2,4,4,8,4,8,8,32,0,32,32,2,0,0,16,0
1548,130,8,16,2,8,16,32,32,4,2,4,8,16,0,2,0,2
1424,97,4,64,4,0,32,16,8,2,8,8,2,4,4,2,4,8
2648,213,0,0,0,2,0,0,2,8,0,16,8,16,0,4,64,8
1388,92,0,0,4,2,4,0,0,2,2,4,64,8,4,8,32,16
1444,105,4,0,0,0,4,8,0,2,2,8,16,4,16,64,2,16
1508,110,4,4,2,2,2,8,4,8,4,64,16,0,8,16,8,2
680,44,2,0,0,0,4,0,2,0,16,16,0,2,4,64,8,4
